,player_name,player_height,Pos,3P%,3PA,Season
56995,Kyle Korver,200.66,SG,0.451,5.4,2016
56996,Kyle Korver,200.66,SG,0.409,5.0,2016
56997,Kyle Korver,200.66,SG,0.485,5.7,2016
56998,Kyle Korver,200.66,SG,0.436,5.2,2017
56999,Kyle Korver,200.66,SG-PF,0.397,5.0,2018
57000,Kyle Korver,200.66,PF,0.463,3.4,2018
57001,Kyle Korver,200.66,SG,0.384,5.4,2018
57002,Kyle Korver,200.66,SF,0.418,4.1,2019
57003,Josh Childress,203.2,SG,0.232,0.7,2004
57004,Josh Childress,203.2,SF,0.492,0.9,2005
57005,Josh Childress,203.2,SG,0.338,1.4,2006
57006,Josh Childress,203.2,SF,0.367,0.8,2007
57007,Josh Childress,203.2,SG,0.063,0.3,2010
57008,Josh Childress,203.2,SF,0.167,0.7,2011
57009,Josh Childress,203.2,SF,0.333,0.2,2012
57018,Jordan Farmar,187.96,PG,0.328,1.9,2006
57019,Jordan Farmar,187.96,PG,0.371,3.7,2007
57020,Jordan Farmar,187.96,PG,0.336,2.2,2008
57021,Jordan Farmar,187.96,PG,0.376,2.8,2009
57022,Jordan Farmar,187.96,PG,0.359,4.2,2010
57023,Jordan Farmar,187.96,PG,0.44,3.2,2011
57024,Jordan Farmar,187.96,PG,0.438,3.9,2013
57025,Jordan Farmar,187.96,PG,0.361,2.7,2014
57026,Jordan Farmar,187.96,PG,0.356,3.8,2015
57027,Jordan Farmar,187.96,PG,0.444,4.5,2016
57028,Jeff Green,205.74,SF,0.276,1.0,2007
57029,Jeff Green,205.74,PF,0.389,3.2,2008
57030,Jeff Green,205.74,PF,0.333,3.8,2009
57031,Jeff Green,205.74,PF-SF,0.303,2.8,2010
57032,Jeff Green,205.74,PF,0.304,3.8,2010
57033,Jeff Green,205.74,SF,0.296,1.0,2010
57034,Jeff Green,205.74,PF,0.385,2.2,2012
57035,Jeff Green,205.74,SF,0.341,4.8,2013
57036,Jeff Green,205.74,SF,0.332,3.7,2014
57037,Jeff Green,205.74,SF,0.305,4.7,2014
57038,Jeff Green,205.74,SF,0.362,3.1,2014
57039,Jeff Green,205.74,SF,0.315,2.7,2015
57040,Jeff Green,205.74,SF,0.309,2.6,2015
57041,Jeff Green,205.74,SF,0.325,2.9,2015
57042,Jeff Green,205.74,PF,0.275,2.8,2016
57043,Jeff Green,205.74,PF,0.312,2.2,2017
57044,Jeff Green,205.74,PF,0.347,4.2,2018
57045,Jeff Green,205.74,PF-C,0.339,3.8,2019
57046,Jeff Green,205.74,PF,0.327,3.5,2019
57047,Jeff Green,205.74,C,0.354,4.4,2019
57048,Jeff Green,205.74,C,0.412,3.7,2020
57049,Jeff Green,205.74,C,0.315,2.2,2021
57050,Garrett Temple,198.12,SG,0.351,1.4,2009
57051,Garrett Temple,198.12,SG,0.25,1.3,2009
57052,Garrett Temple,198.12,SG,0.0,0.4,2009
57053,Garrett Temple,198.12,SG,0.435,1.8,2009
57054,Garrett Temple,198.12,PG-SG,0.27,1.5,2010
57055,Garrett Temple,198.12,SG,0.0,0.3,2010
57056,Garrett Temple,198.12,SG,0.3,1.1,2010
57057,Garrett Temple,198.12,PG,0.269,2.2,2010
57058,Garrett Temple,198.12,SG,0.325,1.6,2012
57059,Garrett Temple,198.12,SG,0.207,0.4,2013
57060,Garrett Temple,198.12,SG,0.375,1.7,2014
57061,Garrett Temple,198.12,SF,0.345,3.2,2015
57062,Garrett Temple,198.12,SG,0.373,3.4,2016
57063,Garrett Temple,198.12,SG,0.392,3.5,2017
57064,Garrett Temple,198.12,SG,0.341,3.5,2018
57065,Garrett Temple,198.12,SG,0.352,4.3,2018
57066,Garrett Temple,198.12,SG,0.296,2.1,2018
57067,Garrett Temple,198.12,SG,0.329,6.2,2019
57068,Garrett Temple,198.12,SG,0.335,3.6,2020
57069,Garrett Temple,198.12,SG,0.319,3.1,2021
57075,Jeremy Evans,205.74,SF,0.25,0.5,2015
57077,Jeremy Lin,190.5,PG,0.2,0.2,2010
57078,Jeremy Lin,190.5,PG,0.32,2.1,2011
57079,Jeremy Lin,190.5,PG,0.339,3.1,2012
57080,Jeremy Lin,190.5,PG,0.358,3.2,2013
57081,Jeremy Lin,190.5,PG,0.369,2.4,2014
57082,Jeremy Lin,190.5,SG,0.336,2.9,2015
57083,Jeremy Lin,190.5,PG,0.372,4.3,2016
57084,Jeremy Lin,190.5,PG,0.5,2.0,2017
57085,Jeremy Lin,190.5,PG,0.294,2.5,2018
57086,Jeremy Lin,190.5,PG,0.333,2.6,2018
57087,Jeremy Lin,190.5,PG,0.2,2.4,2018
57092,Jermaine O'Neal,210.82,PF,0.071,0.2,2001
57093,Jermaine O'Neal,210.82,PF,0.333,0.3,2002
57094,Jermaine O'Neal,210.82,PF,0.111,0.2,2003
57096,Jermaine O'Neal,210.82,PF,0.3,0.2,2005
57107,Jermaine Taylor,193.04,SG,0.227,0.7,2009
57108,Jermaine Taylor,193.04,SG,0.311,1.3,2010
57109,Jermaine Taylor,193.04,SG,0.4,0.6,2010
57110,Jermaine Taylor,193.04,SG,0.3,1.5,2010
57111,Jerry Stackhouse,198.12,SG-SF,0.241,2.5,1997
57112,Jerry Stackhouse,198.12,SF,0.348,2.1,1997
57113,Jerry Stackhouse,198.12,SG,0.208,2.6,1997
57114,Jerry Stackhouse,198.12,SG,0.278,3.0,1998
57115,Jerry Stackhouse,198.12,SG,0.288,3.5,1999
57116,Jerry Stackhouse,198.12,SG,0.351,5.9,2000
57117,Jerry Stackhouse,198.12,SF,0.287,3.9,2001
57118,Jerry Stackhouse,198.12,SG,0.29,3.5,2002
57119,Jerry Stackhouse,198.12,SF,0.354,2.5,2003
57120,Jerry Stackhouse,198.12,SG,0.267,2.1,2004
57121,Jerry Stackhouse,198.12,SG,0.277,2.4,2005
57122,Jerry Stackhouse,198.12,SF,0.383,2.4,2006
57123,Jerry Stackhouse,198.12,SG,0.326,3.2,2007
57124,Jerry Stackhouse,198.12,SG,0.158,1.9,2008
57125,Jerry Stackhouse,198.12,SG,0.346,3.1,2009
57126,Jerry Stackhouse,198.12,SG,0.25,0.6,2010
57127,Jerry Stackhouse,198.12,SF,0.342,1.3,2011
57128,Jerry Stackhouse,198.12,SF,0.337,2.4,2012
57129,Jerryd Bayless,190.5,PG,0.259,0.5,2008
57130,Jerryd Bayless,190.5,SG,0.315,1.2,2009
57131,Jerryd Bayless,190.5,PG,0.336,2.1,2010
57132,Jerryd Bayless,190.5,PG,0.214,1.3,2010
57133,Jerryd Bayless,190.5,PG,0.348,2.2,2010
57134,Jerryd Bayless,190.5,PG,0.423,3.4,2011
57135,Jerryd Bayless,190.5,PG,0.353,2.5,2012
57136,Jerryd Bayless,190.5,PG,0.358,2.9,2013
57137,Jerryd Bayless,190.5,PG,0.301,2.7,2013
57138,Jerryd Bayless,190.5,PG,0.395,3.1,2013
57139,Jerryd Bayless,190.5,PG,0.308,1.6,2014
57140,Jerryd Bayless,190.5,SG,0.437,4.4,2015
57141,Jerryd Bayless,190.5,PG,0.4,1.7,2016
57142,Jerryd Bayless,190.5,SG,0.37,3.7,2017
57143,Jerryd Bayless,190.5,PG,0.296,2.9,2018
57157,Jodie Meeks,193.04,SG,0.318,2.2,2009
57158,Jodie Meeks,193.04,SG,0.28,2.0,2009
57159,Jodie Meeks,193.04,SG,0.38,2.6,2009
57160,Jodie Meeks,193.04,SG,0.397,4.7,2010
57161,Jodie Meeks,193.04,SG,0.365,4.0,2011
57162,Jodie Meeks,193.04,SG,0.357,4.4,2012
57163,Jodie Meeks,193.04,SG,0.401,5.2,2013
57164,Jodie Meeks,193.04,SG,0.349,3.5,2014
57165,Jodie Meeks,193.04,SG,0.444,3.0,2015
57166,Jodie Meeks,193.04,SG,0.409,3.8,2016
57167,Jodie Meeks,193.04,SG,0.343,2.7,2017
57168,Jodie Meeks,193.04,SG,0.444,2.3,2018
57169,Joe Johnson,200.66,SG,0.292,1.7,2001
57170,Joe Johnson,200.66,SG,0.273,1.8,2001
57171,Joe Johnson,200.66,SG,0.333,1.4,2001
57172,Joe Johnson,200.66,SG,0.366,2.5,2002
57173,Joe Johnson,200.66,SG,0.305,3.3,2003
57174,Joe Johnson,200.66,SF,0.478,4.5,2004
57175,Joe Johnson,200.66,SG,0.356,4.4,2005
57176,Joe Johnson,200.66,SG,0.381,5.5,2006
57177,Joe Johnson,200.66,SG,0.381,5.4,2007
57178,Joe Johnson,200.66,SG,0.36,5.2,2008
57179,Joe Johnson,200.66,SG,0.369,4.6,2009
57180,Joe Johnson,200.66,SG,0.297,4.2,2010
57181,Joe Johnson,200.66,SG,0.388,5.4,2011
57182,Joe Johnson,200.66,SG,0.375,5.5,2012
57183,Joe Johnson,200.66,SG,0.401,5.1,2013
57184,Joe Johnson,200.66,SG,0.359,4.2,2014
57185,Joe Johnson,200.66,SF,0.383,3.9,2015
57186,Joe Johnson,200.66,SF,0.371,4.0,2015
57187,Joe Johnson,200.66,SF,0.417,3.5,2015
57188,Joe Johnson,200.66,SF,0.411,3.3,2016
57189,Joe Johnson,200.66,SF,0.276,2.6,2017
57190,Joe Johnson,200.66,SF,0.274,2.6,2017
57191,Joe Johnson,200.66,SF,0.279,2.7,2017
57248,Joey Graham,200.66,SF,0.333,1.1,2005
57249,Joey Graham,200.66,SF,0.29,0.4,2006
57251,Joey Graham,200.66,SF,0.188,0.2,2008
57252,Joey Graham,200.66,SF,0.154,0.2,2009
57253,Joey Graham,200.66,SF,0.3,0.8,2010
57264,John Lucas III,180.34,PG,0.222,0.7,2005
57265,John Lucas III,180.34,PG,0.254,1.3,2006
57266,John Lucas III,180.34,PG,0.0,0.5,2010
57267,John Lucas III,180.34,PG,0.393,2.9,2011
57268,John Lucas III,180.34,PG,0.377,2.4,2012
57269,John Lucas III,180.34,PG,0.298,2.0,2013
57270,John Lucas III,180.34,PG,0.31,1.4,2014
57271,John Lucas III,180.34,PG,0.0,0.2,2016
57272,John Salmons,198.12,PG,0.323,0.5,2002
57273,John Salmons,198.12,SG,0.34,1.9,2003
57274,John Salmons,198.12,SG,0.341,1.6,2004
57275,John Salmons,198.12,SG,0.299,1.1,2005
57276,John Salmons,198.12,SG,0.357,1.4,2006
57277,John Salmons,198.12,SG,0.325,1.5,2007
57278,John Salmons,198.12,SF,0.417,3.8,2008
57279,John Salmons,198.12,SF,0.418,3.5,2008
57280,John Salmons,198.12,SF,0.415,4.5,2008
57281,John Salmons,198.12,SG,0.382,3.8,2009
57282,John Salmons,198.12,SG,0.38,3.8,2009
57283,John Salmons,198.12,SG,0.385,3.9,2009
57284,John Salmons,198.12,SG,0.379,3.0,2010
57285,John Salmons,198.12,SF,0.295,2.4,2011
57286,John Salmons,198.12,SF,0.371,3.5,2012
57287,John Salmons,198.12,SG-SF,0.387,2.1,2013
57288,John Salmons,198.12,SF,0.381,2.3,2013
57289,John Salmons,198.12,SG,0.388,2.0,2013
57290,John Salmons,198.12,SF,0.308,1.2,2014
57291,John Wall,193.04,PG,0.296,1.7,2010
57292,John Wall,193.04,PG,0.071,0.6,2011
57293,John Wall,193.04,PG,0.267,0.9,2012
57294,John Wall,193.04,PG,0.351,3.8,2013
57295,John Wall,193.04,PG,0.3,2.7,2014
57296,John Wall,193.04,PG,0.351,4.3,2015
57297,John Wall,193.04,PG,0.327,3.5,2016
57298,John Wall,193.04,PG,0.371,4.1,2017
57299,John Wall,193.04,PG,0.302,5.3,2018
57300,John Wall,193.04,PG,0.317,6.2,2020
57304,Jonny Flynn,182.88,PG,0.358,2.7,2009
57305,Jonny Flynn,182.88,PG,0.31,1.9,2010
57306,Jonny Flynn,182.88,PG,0.294,1.2,2011
57307,Jonny Flynn,182.88,PG,0.222,0.8,2011
57308,Jonny Flynn,182.88,PG,0.32,1.4,2011
57309,Jordan Crawford,193.04,SG,0.258,3.0,2010
57310,Jordan Crawford,193.04,SG,0.333,1.7,2010
57311,Jordan Crawford,193.04,SG,0.238,3.9,2010
57312,Jordan Crawford,193.04,SG,0.289,4.3,2011
57313,Jordan Crawford,193.04,SG,0.337,3.5,2012
57314,Jordan Crawford,193.04,SG,0.345,4.0,2012
57315,Jordan Crawford,193.04,SG,0.32,2.8,2012
57316,Jordan Crawford,193.04,SG-PG,0.316,3.5,2013
57317,Jordan Crawford,193.04,PG,0.318,4.0,2013
57318,Jordan Crawford,193.04,SG,0.313,3.0,2013
57319,Jordan Crawford,193.04,SG,0.389,5.0,2016
57320,Jordan Crawford,193.04,SG,0.571,2.8,2017
57330,Jordan Hill,208.28,C,0.273,0.2,2014
57354,Chris Johnson,210.82,SF,0.333,2.3,2012
57355,Chris Johnson,210.82,SF,0.339,3.2,2013
57356,Chris Johnson,210.82,SF,0.295,3.3,2014
57357,Chris Johnson,210.82,SF,0.256,4.3,2014
57358,Chris Johnson,210.82,SF,0.342,3.2,2014
57359,Chris Johnson,210.82,SF,0.278,2.3,2014
57360,Chris Johnson,210.82,SF,0.273,1.4,2015
57373,Chris Kaman,213.36,C,0.25,0.3,2015
57374,Chris Paul,182.88,PG,0.282,2.3,2005
57375,Chris Paul,182.88,PG,0.35,2.2,2006
57376,Chris Paul,182.88,PG,0.369,3.1,2007
57377,Chris Paul,182.88,PG,0.364,2.3,2008
57378,Chris Paul,182.88,PG,0.409,2.8,2009
57379,Chris Paul,182.88,PG,0.388,2.3,2010
57380,Chris Paul,182.88,PG,0.371,3.6,2011
57381,Chris Paul,182.88,PG,0.328,3.3,2012
57382,Chris Paul,182.88,PG,0.368,3.4,2013
57383,Chris Paul,182.88,PG,0.398,4.3,2014
57384,Chris Paul,182.88,PG,0.371,4.4,2015
57385,Chris Paul,182.88,PG,0.411,5.0,2016
57386,Chris Paul,182.88,PG,0.38,6.5,2017
57387,Chris Paul,182.88,PG,0.358,6.1,2018
57388,Chris Paul,182.88,PG,0.365,4.3,2019
57389,Chris Paul,182.88,PG,0.395,3.7,2020
57390,Chris Paul,182.88,PG,0.317,3.1,2021
57391,Chris Quinn,187.96,PG,0.351,1.4,2006
57392,Chris Quinn,187.96,PG,0.403,2.7,2007
57393,Chris Quinn,187.96,PG,0.409,2.1,2008
57394,Chris Quinn,187.96,PG,0.313,1.3,2009
57395,Chris Quinn,187.96,PG,0.297,0.9,2010
57396,Chris Quinn,187.96,SG,0.0,0.7,2012
57412,Christian Eyenga,195.58,SF,0.275,2.1,2010
57413,Christian Eyenga,195.58,SF,0.333,0.4,2011
57414,Christian Eyenga,195.58,SF,0.5,0.3,2011
57415,Christian Eyenga,195.58,SF,0.0,1.0,2011
57439,Corey Brewer,205.74,SF,0.194,0.5,2007
57440,Corey Brewer,205.74,SF,0.417,0.8,2008
57441,Corey Brewer,205.74,SG,0.346,2.9,2009
57442,Corey Brewer,205.74,SF-SG,0.268,1.6,2010
57443,Corey Brewer,205.74,SF,0.263,1.8,2010
57444,Corey Brewer,205.74,SG,0.308,1.0,2010
57445,Corey Brewer,205.74,SF,0.26,2.2,2011
57446,Corey Brewer,205.74,SF,0.296,3.7,2012
57447,Corey Brewer,205.74,SF,0.28,2.6,2013
57448,Corey Brewer,205.74,SF,0.268,2.9,2014
57449,Corey Brewer,205.74,SF,0.195,1.7,2014
57450,Corey Brewer,205.74,SF,0.284,3.5,2014
57451,Corey Brewer,205.74,SF,0.272,2.7,2015
57452,Corey Brewer,205.74,SF,0.229,1.4,2016
57453,Corey Brewer,205.74,SF,0.234,1.6,2016
57454,Corey Brewer,205.74,SF,0.208,1.0,2016
57455,Corey Brewer,205.74,SF-SG,0.282,1.5,2017
57456,Corey Brewer,205.74,SF,0.186,0.8,2017
57457,Corey Brewer,205.74,SG,0.343,3.7,2017
57458,Corey Brewer,205.74,SF,0.318,1.4,2018
57459,Corey Brewer,205.74,SF,0.286,2.0,2018
57460,Corey Brewer,205.74,SF,0.333,1.3,2018
57461,Corey Brewer,205.74,PF,0.0,0.2,2019
57463,Corey Maggette,198.12,SF,0.304,0.8,2000
57464,Corey Maggette,198.12,SG,0.331,2.2,2001
57465,Corey Maggette,198.12,SG,0.35,2.8,2002
57466,Corey Maggette,198.12,SF,0.329,3.2,2003
57467,Corey Maggette,198.12,SG,0.304,2.5,2004
57468,Corey Maggette,198.12,SF,0.338,2.2,2005
57469,Corey Maggette,198.12,SF,0.2,0.9,2006
57470,Corey Maggette,198.12,SF,0.384,2.9,2007
57471,Corey Maggette,198.12,PF,0.253,1.9,2008
57472,Corey Maggette,198.12,PF,0.26,0.7,2009
57473,Corey Maggette,198.12,SF,0.359,1.2,2010
57474,Corey Maggette,198.12,SF,0.364,2.1,2011
57475,Corey Maggette,198.12,SF,0.238,1.2,2012
57476,Courtney Lee,195.58,SG,0.404,2.6,2008
57477,Courtney Lee,195.58,SG,0.338,3.2,2009
57478,Courtney Lee,195.58,SG,0.408,2.1,2010
57479,Courtney Lee,195.58,SG,0.401,3.7,2011
57480,Courtney Lee,195.58,SG,0.372,2.0,2012
57481,Courtney Lee,195.58,SG,0.371,2.5,2013
57482,Courtney Lee,195.58,SG,0.442,1.7,2013
57483,Courtney Lee,195.58,SG,0.345,2.9,2013
57484,Courtney Lee,195.58,SG,0.402,2.9,2014
57485,Courtney Lee,195.58,SG,0.378,2.7,2015
57486,Courtney Lee,195.58,SG,0.37,2.7,2015
57487,Courtney Lee,195.58,SG,0.392,2.8,2015
57488,Courtney Lee,195.58,SG,0.401,3.5,2016
57489,Courtney Lee,195.58,SG,0.406,3.7,2017
57490,Courtney Lee,195.58,SG,0.291,1.6,2018
57491,Courtney Lee,195.58,SG,0.313,1.3,2018
57492,Courtney Lee,195.58,SG,0.282,1.8,2018
57493,Courtney Lee,195.58,SG,0.447,2.0,2019
57494,Craig Brackins,208.28,PF,0.0,1.7,2010
57495,Craig Brackins,208.28,PF,0.333,0.6,2011
57502,D.J. Augustin,182.88,PG,0.333,4.1,2010
57503,D.J. Augustin,182.88,PG,0.401,4.7,2013
57504,D.J. Augustin,182.88,PG,0.091,1.1,2013
57505,D.J. Augustin,182.88,PG,0.411,5.3,2013
57506,D.J. Augustin,182.88,PG,0.354,3.4,2014
57507,D.J. Augustin,182.88,PG,0.411,3.8,2015
57508,D.J. Augustin,182.88,PG,0.348,3.5,2019
57509,D.J. Augustin,182.88,PG,0.406,2.8,2021
57510,DaJuan Summers,203.2,SF,0.357,1.0,2009
57511,DaJuan Summers,203.2,SF,0.429,1.0,2010
57512,DaJuan Summers,203.2,SF,0.313,1.1,2011
57514,Daequan Cook,195.58,SG,0.332,4.0,2007
57515,Daequan Cook,195.58,SF,0.387,5.3,2008
57516,Daequan Cook,195.58,SG,0.317,2.8,2009
57517,Daequan Cook,195.58,SG,0.422,3.6,2010
57518,Daequan Cook,195.58,SG,0.346,4.0,2011
57519,Daequan Cook,195.58,SG,0.286,1.9,2012
57520,Daequan Cook,195.58,SG,0.367,1.9,2012
57521,Daequan Cook,195.58,SG,0.246,1.8,2012
57522,Dahntay Jones,198.12,SG,0.25,0.2,2003
57523,Dahntay Jones,198.12,SG,0.383,1.2,2004
57524,Dahntay Jones,198.12,SF,0.143,0.3,2005
57525,Dahntay Jones,198.12,SG,0.417,0.2,2006
57526,Dahntay Jones,198.12,SG,0.167,0.2,2007
57527,Dahntay Jones,198.12,SG,0.647,0.2,2008
57528,Dahntay Jones,198.12,SF,0.125,0.4,2009
57529,Dahntay Jones,198.12,SG,0.359,0.9,2010
57530,Dahntay Jones,198.12,SF,0.429,1.2,2011
57531,Dahntay Jones,198.12,SF,0.224,0.6,2012
57532,Dahntay Jones,198.12,SF,0.216,0.7,2012
57533,Dahntay Jones,198.12,SF,0.25,0.4,2012
57535,Dahntay Jones,198.12,SF,0.5,2.0,2015
57536,Dahntay Jones,198.12,SF,0.0,2.0,2016
57537,Damien Wilkins,198.12,SF,0.271,2.0,2004
57538,Damien Wilkins,198.12,SF,0.25,0.7,2005
57539,Damien Wilkins,198.12,SF,0.41,1.5,2006
57540,Damien Wilkins,198.12,SF,0.323,2.0,2007
57541,Damien Wilkins,198.12,SG,0.375,1.8,2008
57542,Damien Wilkins,198.12,SF,0.295,0.8,2009
57543,Damien Wilkins,198.12,SF,0.2,0.2,2010
57544,Damien Wilkins,198.12,SF,0.304,0.4,2011
57545,Damien Wilkins,198.12,SG,0.333,0.8,2012
57546,Damien Wilkins,198.12,SF,0.222,0.9,2017
57550,Damion James,200.66,SF,0.0,0.4,2013
57563,Daniel Gibson,187.96,PG,0.419,2.1,2006
57564,Daniel Gibson,187.96,PG,0.44,4.6,2007
57565,Daniel Gibson,187.96,PG,0.382,3.8,2008
57566,Daniel Gibson,187.96,PG,0.477,2.7,2009
57567,Daniel Gibson,187.96,SG,0.403,4.4,2010
57568,Daniel Gibson,187.96,SG,0.396,4.0,2011
57569,Daniel Gibson,187.96,PG,0.344,3.5,2012
57570,Chris Duhon,185.42,PG,0.355,3.2,2004
57571,Chris Duhon,185.42,PG,0.36,3.8,2005
57572,Chris Duhon,185.42,PG,0.359,3.1,2006
57573,Chris Duhon,185.42,PG,0.348,2.3,2007
57574,Chris Duhon,185.42,PG,0.391,4.1,2008
57575,Chris Duhon,185.42,PG,0.349,3.9,2009
57576,Chris Duhon,185.42,PG,0.25,1.0,2010
57577,Chris Duhon,185.42,PG,0.42,1.9,2011
57578,Chris Duhon,185.42,PG,0.363,2.0,2012
57579,Chris Douglas-Roberts,200.66,SG,0.25,0.3,2008
57580,Chris Douglas-Roberts,200.66,SF,0.259,0.8,2009
57581,Chris Douglas-Roberts,200.66,SF,0.326,1.0,2010
57582,Chris Douglas-Roberts,200.66,SG,0.0,0.7,2012
57583,Chris Douglas-Roberts,200.66,SF,0.386,2.7,2013
57584,Chris Douglas-Roberts,200.66,SG,0.143,0.6,2014
57585,Chris Andersen,208.28,C,0.0,0.2,2001
57596,Chris Andersen,208.28,C,0.308,0.2,2014
57597,Chris Andersen,208.28,C,0.286,0.5,2015
57598,Chris Andersen,208.28,C,0.4,0.7,2015
57599,Chris Andersen,208.28,C,0.222,0.5,2015
57600,Chris Andersen,208.28,C,0.0,0.3,2016
57601,Brandon Jennings,185.42,PG,0.374,4.7,2009
57602,Brandon Jennings,185.42,PG,0.323,4.8,2010
57603,Brandon Jennings,185.42,PG,0.332,5.9,2011
57604,Brandon Jennings,185.42,PG,0.375,5.8,2012
57605,Brandon Jennings,185.42,PG,0.337,5.7,2013
57606,Brandon Jennings,185.42,PG,0.36,5.1,2014
57607,Brandon Jennings,185.42,PG,0.329,3.2,2015
57608,Brandon Jennings,185.42,PG,0.312,3.3,2015
57609,Brandon Jennings,185.42,PG,0.346,3.1,2015
57610,Brandon Jennings,185.42,PG,0.313,3.1,2016
57611,Brandon Jennings,185.42,PG,0.34,3.4,2016
57612,Brandon Jennings,185.42,PG,0.212,2.3,2016
57613,Brandon Jennings,185.42,PG,0.273,2.4,2017
57614,Brandon Roy,198.12,SG,0.377,2.6,2006
57615,Brandon Roy,198.12,SG,0.34,2.9,2007
57616,Brandon Roy,198.12,SG,0.377,2.8,2008
57617,Brandon Roy,198.12,SG,0.33,3.4,2009
57618,Brandon Roy,198.12,SG,0.333,2.4,2010
57619,Brandon Roy,198.12,SG,0.0,1.8,2012
57620,Brandon Rush,198.12,SG,0.373,2.8,2008
57621,Brandon Rush,198.12,SG,0.411,3.7,2009
57622,Brandon Rush,198.12,SG,0.417,3.3,2010
57623,Brandon Rush,198.12,SF,0.452,3.4,2011
57624,Brandon Rush,198.12,SF,0.0,1.0,2012
57625,Brandon Rush,198.12,SG,0.34,1.2,2013
57626,Brandon Rush,198.12,SG,0.111,0.8,2014
57627,Brandon Rush,198.12,SG,0.414,2.2,2015
57628,Brandon Rush,198.12,SG,0.386,2.4,2016
57644,Brian Cardinal,203.2,PF,0.0,0.3,2000
57645,Brian Cardinal,203.2,PF,0.429,0.9,2001
57646,Brian Cardinal,203.2,PF,0.0,0.2,2002
57647,Brian Cardinal,203.2,PF,0.444,1.6,2003
57648,Brian Cardinal,203.2,PF,0.352,2.2,2004
57649,Brian Cardinal,203.2,PF,0.448,0.8,2005
57650,Brian Cardinal,203.2,PF,0.409,1.6,2006
57651,Brian Cardinal,203.2,PF,0.309,2.2,2007
57652,Brian Cardinal,203.2,PF,0.326,1.4,2008
57653,Brian Cardinal,203.2,PF,0.333,0.3,2009
57654,Brian Cardinal,203.2,SF,0.483,1.6,2010
57655,Brian Cardinal,203.2,SF,0.204,1.1,2011
57657,Brian Cook,205.74,C,0.392,2.8,2004
57658,Brian Cook,205.74,PF,0.429,1.0,2005
57659,Brian Cook,205.74,PF,0.4,1.8,2006
57660,Brian Cook,205.74,PF,0.374,2.3,2007
57661,Brian Cook,205.74,PF,0.2,1.7,2007
57662,Brian Cook,205.74,PF,0.39,2.3,2007
57663,Brian Cook,205.74,PF,0.433,1.0,2008
57664,Brian Cook,205.74,PF,0.44,1.2,2008
57665,Brian Cook,205.74,PF,0.4,0.6,2008
57666,Brian Cook,205.74,PF,0.222,0.6,2009
57667,Brian Cook,205.74,PF,0.43,2.0,2010
57668,Brian Cook,205.74,PF,0.2,1.6,2011
57669,Brian Cook,205.74,PF,0.185,1.7,2011
57670,Brian Cook,205.74,PF,0.217,1.4,2011
57671,Brian Scalabrine,205.74,PF,0.3,0.4,2001
57672,Brian Scalabrine,205.74,PF,0.359,0.7,2002
57673,Brian Scalabrine,205.74,PF,0.244,0.6,2003
57674,Brian Scalabrine,205.74,PF,0.324,1.3,2004
57675,Brian Scalabrine,205.74,PF,0.356,1.2,2005
57676,Brian Scalabrine,205.74,PF,0.4,2.0,2006
57677,Brian Scalabrine,205.74,PF,0.326,1.0,2007
57678,Brian Scalabrine,205.74,C,0.393,1.6,2008
57679,Brian Scalabrine,205.74,PF,0.327,0.9,2009
57680,Brian Scalabrine,205.74,PF,0.0,0.3,2010
57681,Brian Scalabrine,205.74,PF,0.143,0.3,2011
57707,Brook Lopez,213.36,C,0.143,0.2,2015
57708,Brook Lopez,213.36,C,0.346,5.2,2016
57709,Brook Lopez,213.36,C,0.345,4.4,2017
57710,Brook Lopez,213.36,C,0.365,6.3,2018
57711,Brook Lopez,213.36,C,0.314,4.8,2019
57712,Brook Lopez,213.36,C,0.338,4.0,2020
57713,Brook Lopez,213.36,C,0.358,4.1,2021
57716,Byron Mullens,213.36,C,0.235,0.8,2011
57717,Byron Mullens,213.36,PF,0.317,3.9,2012
57718,Byron Mullens,213.36,C,0.371,2.0,2013
57719,Byron Mullens,213.36,C,0.333,1.4,2013
57720,Byron Mullens,213.36,C,0.4,2.8,2013
57721,C.J. Watson,187.96,PG,0.346,0.8,2007
57722,C.J. Watson,187.96,PG,0.4,1.6,2008
57723,C.J. Watson,187.96,PG,0.31,2.2,2009
57724,C.J. Watson,187.96,PG,0.393,1.4,2010
57725,C.J. Watson,187.96,PG,0.393,3.5,2011
57726,C.J. Watson,187.96,PG,0.411,2.7,2012
57727,C.J. Watson,187.96,PG,0.366,2.3,2013
57728,C.J. Watson,187.96,PG,0.4,3.1,2014
57729,C.J. Watson,187.96,PG,0.292,1.5,2015
57730,C.J. Watson,187.96,PG,0.305,1.7,2016
57731,Danilo Gallinari,208.28,SG,0.444,2.6,2008
57732,Danilo Gallinari,208.28,SF,0.381,6.0,2009
57733,Danilo Gallinari,208.28,PF-SF,0.352,4.7,2010
57734,Danilo Gallinari,208.28,PF,0.347,5.0,2010
57735,Danilo Gallinari,208.28,SF,0.37,3.9,2010
57736,Danilo Gallinari,208.28,SF,0.328,4.3,2011
57737,Danilo Gallinari,208.28,SF,0.373,5.1,2012
57738,Danilo Gallinari,208.28,SF,0.355,5.1,2014
57739,Danilo Gallinari,208.28,SF,0.364,4.5,2015
57740,Danilo Gallinari,208.28,SF,0.389,5.1,2016
57741,Danilo Gallinari,208.28,SF,0.324,5.3,2017
